Wind Speed (m/s),Wind Direction (°),Angular_Velocity (rad/s),Flow_Angle (Φ),Proxy_Blade_Angle
4.455658913,64.26024628,0.560367156,0.162352695,1.443091355
4.400115967,61.5498085,1.629854621,0.123331794,1.284021737
4.436709881,61.52930069,1.138032911,0.082191807,0.958036584
4.431765079,68.95130157,1.993323897,0.121472947,2.476005466
4.555434227,71.32726288,0.645881324,0.214254192,1.62310343
4.765964031,69.26410675,1.783441522,0.094180789,0.287670874
4.533535004,62.75782013,1.219974598,0.074710718,0.453003978
4.407632828,59.10203934,1.740725293,0.107898392,-0.438427695
4.154625893,58.00424957,1.725690923,0.182185823,0.875777404
4.575817108,57.48171997,1.873988002,0.057397486,-0.088926675
4.872362137,62.09589005,0.946775017,0.641388136,6.980522847
5.093830109,59.83246994,1.92469903,0.058976171,-0.086092608
5.250611782,57.03881073,0.727500441,0.62627915,5.414218425
5.393308163,55.79681015,0.622953166,0.27452506,2.323196749
5.670773983,55.58335114,1.147423276,0.132419731,1.524025547
5.71010685,58.63766098,1.742484453,0.161339987,1.357147869
6.071345806,59.91732025,1.210131696,0.116115691,0.990357981
6.79220295,57.8562088,1.743930016,0.122186841,0.9348451
7.107746124,60.41287994,1.594530209,0.193221179,1.270170387
7.375515938,57.12932968,0.814142579,0.432155957,3.859495312
7.317860126,61.09169006,1.923322437,0.362229446,3.213488134
7.065865993,63.38560104,0.591171753,0.339742743,3.714361106
6.938827038,68.13716125,1.847419561,0.173886253,1.178823296
7.069637775,62.36146927,0.956665173,0.363519937,4.145323634
6.833460808,61.99090958,1.250222125,0.113976452,1.481558873
7.298635006,61.60850143,1.133527809,0.356759947,2.785495168
7.137647152,61.87879944,0.757751835,0.208843939,2.281399731
7.475163937,63.55342865,1.0372203,0.146414986,1.491913548
7.249265194,62.95681,0.789401654,0.21514522,2.831779063
7.843138218,64.8140564,0.805829713,1.027475647,9.865973469
9.621733665,66.55738068,0.780585254,0.272622602,3.053294593
11.01323032,73.49468994,1.233526071,0.548737521,5.885408164
12.12448978,72.88366699,1.696897051,0.329450989,2.421951025
12.78061008,76.5821228,1.353455051,0.188052034,2.535119262
12.85264015,75.59216309,1.839809883,0.292193422,2.554687128
11.69476032,73.76394653,1.454816733,0.2291278,2.525816339
11.88729,69.98203278,1.534010173,0.387580539,3.765473971
12.08014011,72.78288269,1.501410845,0.356203879,3.466328771
12.74343967,75.88500214,1.17418879,0.328000031,2.877251069
13.03271961,72.98697662,1.534008233,0.176360204,1.466917653
13.00990963,72.3881073,0.60456162,0.882190546,9.046705089
12.93630028,75.98509216,1.789777208,0.421240298,4.921102741
12.50971031,77.52398682,1.666718215,0.881770504,8.208860108
12.24763966,76.40720367,0.867844937,0.786029516,7.594562878
12.9503603,76.94191742,1.652048681,0.43638155,4.494538502
12.86518002,77.39395905,0.518963902,1.264882663,12.75303183
13.47342968,79.82826233,0.825869859,0.493053604,5.181023858
13.59541035,81.17369843,0.597705858,1.130939282,11.89008868
13.14451027,79.62541199,1.670340375,0.273995321,1.882581056
13.82705975,81.30740356,1.633811227,0.559821594,5.312708853
13.0033102,83.3687973,1.720454036,0.159086691,2.113049459
14.03505993,83.67221069,0.50672254,0.97399158,9.650414717
12.43167973,85.39331818,1.25184909,0.824560593,7.670565494
12.74396992,84.02702332,1.557254296,0.189674398,1.264071508
12.99944973,82.37728882,0.733101693,0.654860539,6.542317628
11.28199005,84.14613342,1.474686091,0.180575588,1.599003618
10.95156956,82.49095917,0.626165149,0.742413932,8.502721356
11.13234043,84.11276245,0.771988784,0.48293227,4.750852439
9.540090561,85.27102661,1.213695222,0.304158823,2.659717976
9.813678741,84.24346161,1.480347729,0.216741457,2.791687664
10.52453041,82.5535965,0.71880369,0.565435174,5.614793675
11.49728012,84.61627197,0.777834996,0.495383353,5.341266082
12.46156979,86.2233429,0.806669551,0.409726932,5.038308557
12.68194962,86.40325165,0.858051207,0.558355892,6.322489024
13.69557953,85.49024963,0.839830773,0.427452089,4.460871328
12.39140987,86.3787384,1.092723663,0.296311889,3.326785517
12.94419003,84.69075775,1.480684476,0.222154101,2.894912203
13.37631989,83.92797089,1.157047675,0.4156637,3.678456868
13.23332024,83.3878479,1.663960863,0.994318018,9.29037526
13.54928017,83.28119659,1.578902759,0.217082064,3.177707826
13.85770988,82.05619049,0.689790371,0.412495046,3.499291158
15.23548985,83.74643707,0.573262435,0.658250608,7.716672111
14.53472042,84.52572632,1.816912346,0.272697114,2.379587077
14.77600956,83.30104828,0.6197466,0.668583911,6.234375491
14.44270992,81.84253693,0.722508771,0.533606427,5.732897928
14.29800034,83.2427063,0.533199913,0.492824917,4.125370354
14.32478046,81.52620697,1.442504548,0.9054508,10.34033482
15.02311993,80.74482727,1.373555845,1.072339322,11.68541867
14.78787994,79.80254364,1.9803555,0.153114555,2.30114049
14.78514004,79.55651093,1.830398594,0.314618488,2.383455787
14.12967014,80.6258316,1.116264766,0.370820785,4.355652875
15.02565956,80.99024963,1.057378761,0.350202181,4.096710248
15.03579998,79.62988281,0.945278051,0.392760593,4.01071706
15.39869022,80.12461853,0.72861038,0.554521619,5.965829287
15.42321014,80.80721283,0.707125485,0.693579482,7.244528279
14.66137981,81.58344269,0.698425562,0.59638125,5.358147712
14.26196003,83.71778107,0.671172136,0.51174005,4.898918923
14.23169041,82.76571655,0.860768064,0.364857392,3.497807921
13.02210045,81.75002289,0.960002945,0.901610557,8.257612416
12.98635006,82.25649261,1.942368457,0.364780043,4.024619575
11.60404968,81.69365692,1.367709877,0.354930765,4.114032425
11.12497997,83.10307312,1.981393662,0.159300728,1.819465638
14.14264011,80.70773315,1.058700422,0.529886668,6.235693256
14.70067978,80.69101715,1.186439949,0.666585922,6.840020816
15.00617027,81.17823029,0.986867989,1.167314396,11.68356399
15.21887016,82.29164886,0.774331476,0.429489033,4.018819249
15.38469028,81.91178894,0.714747062,0.73415339,7.47968125
14.78407955,81.44143677,1.917618797,0.371051327,2.362936131
14.48598957,82.20678711,1.980216023,0.248024727,3.361948673
14.73892021,81.94168854,0.567364245,1.185644855,12.0525782
14.44116974,82.28041077,0.725518812,0.715942139,7.726241129
13.90242004,82.20413208,1.135286138,0.305492962,3.628055121
14.01970005,82.20023346,0.779500215,0.440791045,4.776131921
13.71881008,80.00347137,1.04582059,0.318862987,2.678065577
14.15503025,80.30989838,0.693644525,0.66481979,4.967935721
14.12129021,81.51225281,1.184767635,0.504207832,6.133539345
14.12858009,82.0370636,0.907541924,0.351774418,3.526841704
13.9362402,83.90170288,1.027857584,0.814241938,7.9734032
13.98525047,82.79257965,0.641468977,0.525102779,5.119144505
13.88597965,83.21563721,1.142192076,0.26410046,2.410187079
12.92076015,82.94304657,1.974886416,0.350837537,3.500768148
11.06285,82.40487671,0.99324957,0.675503783,6.717466295
9.345884323,81.25137329,1.814643912,0.18150122,1.87343685
9.184737206,81.6088562,1.764798712,0.339468281,3.273192312
9.063550949,81.59942627,1.928087627,0.10599131,1.504256777
10.07713985,80.91973877,1.685164268,0.357695099,3.940220669
8.382517815,80.14346313,1.489395241,0.286153236,2.594277445
7.625360966,80.83242035,1.784876666,0.094698395,1.044002843
7.264164925,80.68045807,0.613467021,0.693232873,6.350201348
6.641517162,81.04988098,1.194245986,0.123461877,1.546460978
8.021657944,80.12023926,1.983884358,0.273001817,3.574834986
7.037702084,82.66861725,1.654400227,0.092152197,1.363266095
7.366323948,83.18534851,1.943113067,0.194015065,1.899366638
8.871384621,78.8056488,1.669451534,0.319160694,2.708407826
9.983330727,80.07830048,1.812322951,0.205151441,2.393854231
10.62514973,79.69914246,1.559794448,0.305293304,2.755769239
11.65600967,81.82454681,1.640753007,0.467316927,4.687500267
11.69384003,80.5437088,1.284767015,0.422864225,4.611997612
11.92607021,79.86549377,1.886356551,0.168811255,1.286686758
11.39640999,79.92353821,1.737558366,0.153347268,1.585830962
11.0522604,80.42317963,1.765827448,0.148162856,0.962673058
10.77670956,80.88768768,1.509513651,0.180794184,1.646143412
12.33067036,80.17726135,0.956869921,1.184284,11.61934557
13.00730991,82.52815247,0.553444693,0.770834701,8.32122705
12.31624985,82.2616272,1.903482694,0.474285712,4.851375339
12.69536018,79.43438721,1.379180523,0.836667743,8.035839846
11.64663029,79.34129333,0.947214457,0.312056417,2.915744714
12.30097008,78.67698669,0.723702662,0.395548407,4.469173544
10.33644009,78.84591675,1.744284748,0.141303781,0.633037556
11.15485001,77.70990753,1.754780292,0.140137804,0.999963944
11.70265007,76.67165375,1.721761952,0.212175614,1.602481367
11.61351967,74.95893097,1.467624038,0.157221339,1.660382007
11.94686985,73.60398865,1.049023081,0.402262062,4.090177825
11.49755955,75.71463776,0.956105427,0.262480632,2.554708514
11.46405029,75.5266037,0.512832155,1.147092366,11.43599523
9.58532238,67.85025024,1.750411338,0.437701231,3.710594988
10.14752007,67.24038696,0.631149046,0.471095791,4.247996554
9.563312531,66.78941345,1.446132497,0.558377567,5.88001405
9.869819641,69.7305069,1.25611242,0.752718887,6.801143404
10.14832973,70.05776215,1.290034038,0.517394297,5.044791997
10.24050045,69.36493683,1.890069268,0.133187266,1.815279155
10.76021957,69.87518311,0.547422517,0.398122517,4.091448635
11.05813026,71.53518677,1.660088337,0.321412816,2.876166777
10.4356699,69.63580322,0.578078598,0.353887559,3.901485453
10.6038599,69.69460297,0.557230409,0.430578476,3.94804115
10.66329002,66.67172241,1.144726547,0.550544085,5.535984303
11.52497005,63.97301102,0.594612762,0.553375703,5.14819642
10.33452034,66.45066833,1.683715927,0.124161513,0.501532374
10.12197018,66.02751923,1.29434464,0.179101517,1.733731867
10.68593979,67.02475739,0.543558174,0.744165662,8.048423719
10.83858013,67.11779785,0.56075103,0.799674475,8.569327208
9.652155876,64.08049774,1.419002795,0.161063368,1.980124079
9.62033844,66.0639267,1.709167726,0.187219615,2.232631694
11.0278101,70.06382751,1.156699297,0.657223482,6.953702529
11.87761021,73.0393219,1.331871007,0.424090131,4.141193704
11.4001503,71.19584656,1.699744181,0.190493228,1.283783436
10.89482021,72.28675842,1.415759261,0.574332684,5.827837209
11.65452003,73.41985321,0.837140356,0.364914839,4.120032558
11.2880497,70.03653717,1.419578039,0.211986549,2.552152489
11.50082016,69.2454834,1.442419189,0.434440013,4.462547599
11.71490002,72.40371704,1.601160471,0.309103628,3.261076198
10.3924799,69.75914764,1.431311281,0.152968391,0.83058611
11.3852396,69.05412292,1.953863196,0.149397785,2.274089412
11.34803009,68.1696701,0.795932463,0.338864682,3.331844225
11.23033047,68.48136902,1.926636019,0.203606751,0.982308227
13.30967999,75.1162796,1.307509236,0.609137701,6.022972357
13.00944042,73.60426331,1.507934211,0.266468994,2.704630038
13.40375042,73.79223633,0.649192396,0.479114528,5.059566785
14.46041965,76.69056702,1.070863912,1.204842989,12.01227678
15.46271038,79.42492676,1.65406872,0.745782834,7.169251417
15.05407047,80.11798096,1.560366523,0.351063016,3.245881433
15.13747978,80.69432068,0.560209082,0.830773724,8.30862181
14.96685982,79.70398712,1.319891395,0.226509099,2.173737985
16.19222069,78.5891037,0.632417289,1.227678761,13.27339259
16.55458069,80.07758331,1.993784644,0.401333382,3.849724019
15.87322044,76.00557709,1.845944883,0.203454824,1.650105854
15.72122002,74.88773346,0.531620991,0.737359545,7.916369852
15.22033024,75.35916138,1.787974368,0.274119335,2.742201026
15.18733025,76.68094635,1.879144401,0.207683696,2.532192534
15.19941998,77.31585693,1.030322334,1.138915482,11.34555663
15.37738037,79.21611023,1.579252483,0.201624688,2.374649954
14.95016003,78.33358002,1.163155619,0.756918551,8.200450079
14.0912199,79.88408661,1.482848727,0.830464823,9.018021288
14.98859978,76.03707123,1.010476106,0.632140778,6.702145831
14.94661999,77.9313736,0.983838855,0.393385071,2.896206264
15.00053024,76.27101898,1.136650833,0.707981915,6.323046099
14.69602966,76.45134735,0.718351638,1.230491786,12.45569325
15.20127964,78.14753723,1.746708447,0.854012465,7.810898888
15.33026981,75.92838287,1.023046843,0.735929913,6.816985055
15.99403954,77.21130371,1.100224331,0.919221025,9.641783784
16.20849037,81.84459686,1.841081919,0.384461482,3.512658615
14.9602499,81.48121643,1.244935721,0.754309696,7.258890303
15.0483799,84.59446716,1.316380864,0.508811835,4.890441375
13.31735039,85.32433319,1.934747187,0.268653355,3.293224876
11.57166004,84.25280762,1.830089575,0.163137552,2.262692445
12.44285011,83.79297638,0.754200063,0.825246438,9.420912393
10.19995975,83.97431183,1.209822545,0.309360285,3.521666474
10.55832958,84.1520462,1.956944341,0.128696747,2.075882472
13.5678196,82.69745636,1.058549447,0.25392717,2.186925188
13.06221962,81.18488312,1.057359663,0.389703919,3.192775388
11.70948982,82.51354218,0.792545348,0.543477377,5.737547573
11.31696033,82.61534119,0.671484671,0.467092235,4.574909372
13.54440022,81.85411072,1.610457186,0.303198305,3.866181076
13.13918018,82.7768631,1.655045703,0.568962869,5.497948476
12.76879025,82.59126282,1.953519445,0.24928194,2.186497241
12.74683952,82.79685211,1.660127316,0.155249055,1.404483246
9.096701622,88.46494293,0.865028741,0.301471087,2.993593218
6.959711075,91.40103912,0.560174867,0.610577001,6.122023682
5.77000618,97.57549286,1.978156077,0.061174409,0.68691917
5.530056953,103.1865005,1.010676043,0.238694618,3.060305907
4.73884201,90.81131744,0.967957314,0.21373691,1.561688278
4.369176865,93.17883301,1.858932815,0.071650731,1.159044076
4.536426067,99.75105286,1.377649848,0.10718445,1.42146589
4.284122944,98.40525818,0.822306761,0.280709296,2.96647649
5.030540943,97.49182892,1.833644364,0.105054244,1.274837429
4.770637989,98.15824127,1.990041283,0.119512155,0.971047371
5.299395084,102.5454025,0.630017842,0.216736907,1.471197719
5.610803127,97.81858063,1.793377442,0.289259213,3.083719156
5.275897026,91.86382294,1.085773547,0.124709363,1.00902431
4.918815136,93.86509705,1.28610867,0.302562185,3.315997459
4.975000858,95.47868347,1.872223964,0.140641374,1.246526322
5.321042061,101.0979004,1.960068794,0.13491205,1.776082472
4.99539423,91.56907654,0.893245866,0.112346609,1.653782735
5.191270828,95.53307343,0.819276156,0.198249391,2.444162777
5.606983185,88.88773346,0.620774838,0.222135369,2.847856637
5.527348042,87.02974701,1.342696779,0.136404292,1.357236723
4.910886765,90.57945251,0.520406593,0.189341913,2.393987543
4.570086002,87.18792725,1.117847446,0.305084486,2.866063048
4.717251778,85.83582306,0.610076025,0.235533106,2.082883268
5.45218277,85.33350372,1.107838674,0.119804979,1.239543268
4.786117077,81.68647766,0.559898284,0.251385137,3.16995032
4.982986927,78.93389893,1.752825891,0.062587838,0.524560744
4.091967106,89.17436218,0.814608491,0.15555297,2.007266651
3.865242004,93.5385437,0.992463066,0.092050568,0.420059056
4.535251141,92.84928131,1.805071995,0.192201549,0.984547159
4.310390949,96.69229889,1.619399092,0.157195368,1.329947557
4.441849232,98.19109344,0.828557542,0.211377429,2.088121767
4.521253109,98.82672882,0.607849128,0.170032817,2.198264636
4.191746235,96.4901123,1.573510665,0.109660647,0.981077829
4.245923996,91.23661041,1.086053826,0.117091535,1.978338958
4.245923996,92.89343262,1.649119999,0.11239103,1.374670799
4.294464111,90.66567993,1.167942159,0.088887299,0.772487511
4.279236794,88.60298157,1.019003619,0.291165424,3.028171971
4.073656082,93.90595245,1.176808112,0.108701458,0.559706703
4.192080021,98.27993774,1.622838479,0.083122742,0.718032227
5.420667171,107.677803,1.85333043,0.125698581,1.167753494
7.063872814,112.8410034,0.574650795,0.322947619,3.326104908
5.96716404,108.6059036,1.286167312,0.636166727,6.215454559
5.851449966,110.6062012,0.549253144,0.243586018,2.668978582
5.566656113,113.6901016,1.202614318,0.220422635,1.40043823
5.157486916,113.0871964,1.827924244,0.069237285,1.244724721
5.477972984,120.9042969,1.0423854,0.273576967,2.724801782
5.186340809,121.952301,1.898675632,0.20028075,2.384639773
4.90530014,121.8641968,1.445912707,0.149474887,2.015372211
4.553777218,123.259903,1.901233016,0.05852121,0.677504113
3.958101034,125.7423019,1.635749938,0.065912524,1.092689315
5.386827946,133.7079926,0.65515275,0.34269252,3.60666217
5.630155087,136.6914978,0.846727051,0.139942358,1.558283606
6.33552599,129.5950012,1.091255682,0.243247581,2.188101144
3.088201046,153.7843018,0.755160323,0.194279601,2.546830222
1.717929959,173.1994934,1.242367407,0.119540693,1.250054152
1.552175045,191.0839996,1.207052234,0.156255226,2.260028108
2.152229071,140.6434021,1.934388797,0.053579997,-0.022200608
3.301827908,128.9712067,1.150591824,0.30421966,2.745435473
3.567357063,131.8858948,1.678440206,0.082135388,0.270156025
3.818396091,149.6315002,1.912865817,0.045646658,1.000172929
3.428132057,137.8717041,1.815483246,0.071335982,1.011875473
3.185786963,141.4604034,0.813001437,0.146120366,0.69243029
2.904726028,138.1985931,1.244044841,0.141380742,0.991847741
1.843309999,149.096405,1.021609673,0.143544526,0.868529214
2.641218901,154.2897949,1.099788043,0.158707446,2.100881401
